PLAYER_NAME,TEAM_ABBREVIATION,AGE,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT,FGM,FGA,FG_PCT
DeAndre' Bembry,ATL,23.0,1.3,2.6,0.485,0.2,0.6,0.267,0.2,0.5,0.308,0.0,0.1,0.5,0.3,0.6,0.438,0.2,0.5,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeMar DeRozan,TOR,28.0,2.7,4.4,0.623,1.0,2.1,0.476,1.5,3.5,0.415,1.4,3.2,0.437,0.9,2.5,0.343,0.6,1.9,0.345,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0
DeMarcus Cousins,NOP,27.0,5.0,8.3,0.598,0.6,1.6,0.373,0.4,0.7,0.486,0.3,0.6,0.387,0.5,1.5,0.297,1.8,5.1,0.358,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.1,0.0
DeMarre Carroll,BKN,31.0,1.7,3.0,0.555,0.4,1.1,0.341,0.2,0.7,0.367,0.1,0.4,0.267,1.2,3.0,0.393,0.9,2.5,0.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dejounte Murray,SAS,21.0,1.9,3.6,0.538,0.5,1.3,0.41,0.5,1.4,0.336,0.4,1.0,0.368,0.1,0.4,0.29,0.0,0.1,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delon Wright,TOR,26.0,1.8,3.2,0.577,0.2,0.6,0.293,0.1,0.2,0.364,0.0,0.1,0.5,0.3,0.8,0.368,0.5,1.3,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2
Demetrius Jackson,PHI,23.0,0.4,0.7,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dennis Schroder,ATL,24.0,3.2,6.0,0.527,0.4,1.1,0.37,0.9,2.0,0.422,1.6,3.3,0.477,0.8,2.3,0.329,0.7,2.2,0.306,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.1,0.0
Dennis Smith Jr.,DAL,20.0,3.1,5.5,0.555,0.2,0.8,0.246,0.2,1.0,0.182,0.5,1.6,0.304,0.9,2.7,0.351,1.0,3.0,0.321,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denzel Valentine,CHI,24.0,0.8,1.4,0.561,0.4,0.8,0.422,0.4,1.0,0.434,0.3,0.9,0.353,0.9,2.4,0.364,1.1,2.8,0.415,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Favors,UTA,26.0,3.7,5.1,0.721,0.4,0.9,0.403,0.3,0.8,0.4,0.5,1.2,0.391,0.3,1.0,0.276,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Jones Jr.,MIA,21.0,0.7,1.3,0.542,0.3,0.4,0.625,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.7,0.167,0.1,0.3,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Rose,MIN,29.0,2.2,3.5,0.625,0.2,0.9,0.273,0.2,0.5,0.417,0.2,1.0,0.16,0.3,1.0,0.28,0.2,0.5,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Derrick Walton Jr.,MIA,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.3,0.7,0.4,0.3,0.5,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Derrick White,SAS,23.0,0.3,0.6,0.556,0.1,0.2,0.333,0.1,0.3,0.25,0.1,0.2,0.333,0.3,0.4,0.8,0.3,0.6,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Williams,LAL,27.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
Devin Booker,PHX,21.0,2.4,4.2,0.577,0.7,2.1,0.333,1.2,2.9,0.408,1.0,2.2,0.463,1.2,3.0,0.405,1.9,4.8,0.383,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Devin Harris,DEN,35.0,1.3,2.2,0.582,0.1,0.5,0.182,0.1,0.2,0.375,0.1,0.3,0.25,0.5,1.5,0.349,0.6,1.6,0.384,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.2,0.0
Devin Robinson,WAS,23.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
Dewayne Dedmon,ATL,28.0,1.9,2.5,0.744,0.3,0.7,0.455,0.4,0.9,0.439,0.5,1.0,0.508,0.7,1.7,0.38,0.3,0.8,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deyonta Davis,MEM,21.0,2.0,2.7,0.741,0.1,0.4,0.333,0.2,0.4,0.423,0.2,0.6,0.4,0.1,0.2,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dillon Brooks,MEM,22.0,1.9,3.0,0.619,0.4,0.9,0.453,0.3,0.9,0.36,0.2,0.9,0.208,0.6,1.5,0.386,0.7,2.0,0.364,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.125
Dion Waiters,MIA,26.0,2.5,4.4,0.556,0.2,0.6,0.263,0.2,0.5,0.429,0.5,1.6,0.34,1.2,3.0,0.393,0.9,3.5,0.26,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0
Dirk Nowitzki,DAL,40.0,0.4,0.5,0.725,0.1,0.2,0.429,0.8,1.7,0.484,1.1,2.2,0.48,1.0,2.2,0.467,1.1,3.0,0.371,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Domantas Sabonis,IND,22.0,3.1,4.9,0.619,0.5,1.3,0.415,0.3,0.7,0.412,0.4,1.0,0.356,0.2,0.6,0.383,0.1,0.4,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donovan Mitchell,UTA,21.0,3.2,5.5,0.587,0.6,1.5,0.4,0.5,1.4,0.382,0.6,1.3,0.427,1.0,2.6,0.379,1.6,4.7,0.338,0.0,0.2,0.182,0.0,0.1,0.333,0.0,0.0,0.0
Dorian Finney-Smith,DAL,25.0,1.0,1.5,0.645,0.1,0.3,0.286,0.0,0.2,0.0,0.1,0.4,0.375,0.6,1.8,0.351,0.4,1.6,0.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doug McDermott,DAL,26.0,1.3,2.2,0.615,0.2,0.3,0.444,0.1,0.3,0.346,0.1,0.5,0.233,0.6,1.4,0.425,0.6,1.5,0.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dragan Bender,PHX,20.0,0.7,1.3,0.548,0.1,0.4,0.258,0.0,0.1,0.2,0.0,0.1,0.111,0.7,1.9,0.351,0.8,2.1,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Draymond Green,GSW,28.0,2.3,3.5,0.66,0.2,0.6,0.405,0.2,0.6,0.386,0.1,0.3,0.208,0.2,0.8,0.273,0.9,2.8,0.32,0.0,0.1,0.167,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne Bacon,CHA,22.0,0.5,0.8,0.615,0.1,0.3,0.375,0.2,0.6,0.333,0.4,1.1,0.34,0.3,0.8,0.318,0.0,0.3,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Buycks,DET,29.0,1.3,2.6,0.507,0.1,0.5,0.231,0.2,0.5,0.429,0.4,1.2,0.344,0.6,1.3,0.441,0.3,0.8,0.333,0.1,0.2,0.5,0.0,0.0,0.0,0.0,0.2,0.0
Dwight Howard,CHA,32.0,5.0,7.6,0.66,0.7,1.9,0.357,0.2,0.5,0.359,0.3,0.8,0.344,0.1,0.4,0.265,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Powell,DAL,26.0,2.6,3.5,0.736,0.1,0.3,0.269,0.1,0.1,0.4,0.1,0.2,0.353,0.3,0.7,0.392,0.2,0.6,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwyane Wade,MIA,36.0,2.3,3.6,0.636,0.4,1.1,0.384,0.4,1.7,0.261,0.7,1.9,0.4,0.2,1.0,0.242,0.3,1.0,0.354,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0
E'Twaun Moore,NOP,29.0,1.8,2.9,0.634,1.0,1.8,0.568,0.4,0.8,0.426,0.2,0.6,0.37,1.2,2.5,0.478,0.5,1.5,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ed Davis,POR,29.0,1.9,3.1,0.624,0.2,0.5,0.385,0.1,0.1,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edmond Sumner,IND,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Ekpe Udoh,UTA,31.0,0.7,1.1,0.653,0.2,0.5,0.333,0.0,0.2,0.231,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elfrid Payton,PHX,24.0,3.4,5.5,0.625,0.6,1.6,0.363,0.4,0.9,0.39,0.3,0.9,0.339,0.3,0.9,0.345,0.3,0.8,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emeka Okafor,NOP,35.0,1.3,2.2,0.569,0.2,0.5,0.333,0.2,0.5,0.385,0.2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Mudiay,NYK,22.0,1.4,2.8,0.506,0.2,0.8,0.288,0.3,1.0,0.361,0.4,1.2,0.347,0.4,1.1,0.406,0.3,1.3,0.259,0.0,0.1,0.333,0.0,0.0,0.0,0.0,0.1,0.0
Enes Kanter,NYK,26.0,4.5,6.9,0.65,0.9,1.9,0.485,0.3,0.6,0.457,0.3,0.6,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Bledsoe,MIL,28.0,3.0,4.5,0.652,0.4,1.0,0.413,0.5,1.1,0.443,0.6,1.4,0.425,0.6,1.8,0.351,1.2,3.4,0.364,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Eric Gordon,HOU,29.0,2.4,3.9,0.628,0.2,0.7,0.327,0.1,0.3,0.292,0.0,0.2,0.273,0.8,2.1,0.394,2.3,6.5,0.35,0.1,0.4,0.333,0.0,0.0,0.0,0.0,0.1,0.167
Eric Moreland,DET,26.0,0.8,1.3,0.616,0.1,0.3,0.409,0.1,0.2,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik McCree,UTA,24.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
Ersan Ilyasova,PHI,31.0,1.9,3.1,0.59,0.1,0.4,0.333,0.2,0.5,0.472,0.3,0.7,0.392,0.8,2.1,0.399,0.7,1.9,0.336,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
Evan Fournier,ORL,25.0,2.4,4.0,0.605,0.6,1.2,0.451,0.4,1.1,0.339,0.6,1.1,0.516,1.1,2.6,0.424,1.4,4.0,0.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evan Turner,POR,29.0,0.7,1.2,0.63,0.5,1.1,0.443,0.8,1.9,0.449,0.6,1.4,0.449,0.4,1.4,0.308,0.2,0.5,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frank Kaminsky,CHA,25.0,1.2,2.1,0.591,0.7,1.7,0.384,0.5,1.1,0.442,0.2,0.6,0.271,0.2,0.7,0.328,1.1,2.8,0.39,0.0,0.1,0.333,0.0,0.0,0.0,0.0,0.0,1.0
Frank Mason,SAC,24.0,1.1,2.6,0.422,0.3,0.9,0.313,0.2,0.6,0.344,0.3,0.9,0.319,0.6,1.2,0.492,0.3,1.0,0.32,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0
Frank Ntilikina,NYK,19.0,0.7,1.4,0.528,0.1,0.3,0.24,0.2,0.7,0.321,0.3,1.1,0.286,0.6,1.6,0.36,0.4,1.2,0.344,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Fred VanVleet,TOR,24.0,1.4,2.9,0.491,0.1,0.4,0.323,0.0,0.2,0.059,0.1,0.2,0.333,0.7,1.5,0.448,0.8,1.9,0.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Furkan Korkmaz,PHI,20.0,0.2,0.2,1.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.4,1.0,0.357,0.0,0.0,0.0,,,,0.0,0.0,0.0
Garrett Temple,SAC,32.0,0.7,1.3,0.565,0.1,0.3,0.278,0.2,0.5,0.469,0.5,1.3,0.378,0.9,2.3,0.389,0.6,1.6,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary Harris,DEN,23.0,2.7,4.1,0.668,0.4,0.9,0.41,0.5,1.0,0.485,0.4,1.1,0.382,1.3,3.3,0.396,1.2,3.0,0.396,0.1,0.1,0.667,0.0,0.0,0.0,0.0,0.0,0.0
Gary Payton II,LAL,25.0,0.9,1.6,0.556,0.1,0.2,0.5,0.0,0.3,0.0,0.1,0.1,0.667,0.1,0.6,0.231,0.2,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Hill,CLE,32.0,1.1,1.6,0.667,0.3,0.9,0.373,0.3,0.7,0.449,0.4,1.0,0.388,0.9,1.9,0.446,0.5,1.4,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333
Georges Niang,UTA,25.0,0.3,0.4,0.667,0.3,0.4,0.667,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
Georgios Papagiannis,POR,20.0,0.5,1.2,0.429,0.1,0.4,0.167,0.3,0.4,0.667,0.3,0.5,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerald Green,HOU,32.0,0.7,1.3,0.537,0.1,0.3,0.455,0.3,0.6,0.5,0.3,0.5,0.5,1.0,3.0,0.341,1.7,4.4,0.392,0.0,0.1,0.333,0.0,0.0,0.0,0.0,0.1,0.0
Gian Clavell,DAL,24.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.7,1.7,0.4,0.3,0.9,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giannis Antetokounmpo,MIL,23.0,6.8,9.7,0.702,0.8,2.0,0.386,0.6,1.8,0.356,0.7,2.2,0.321,0.6,1.5,0.368,0.4,1.5,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Glenn Robinson III,IND,24.0,0.5,1.0,0.545,0.1,0.3,0.429,0.1,0.3,0.429,0.1,0.6,0.231,0.5,1.0,0.522,0.1,0.6,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goran Dragic,MIA,32.0,2.8,4.9,0.572,0.6,1.4,0.396,0.9,2.1,0.434,0.6,1.7,0.362,0.6,1.5,0.413,0.9,2.7,0.355,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gordon Hayward,BOS,28.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,
Gorgui Dieng,MIN,28.0,0.9,1.5,0.593,0.1,0.4,0.345,0.3,0.6,0.511,0.4,1.0,0.407,0.6,1.3,0.447,0.0,0.1,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greg Monroe,BOS,28.0,3.5,5.4,0.644,0.5,1.5,0.338,0.1,0.3,0.385,0.2,0.4,0.5,0.0,0.1,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guerschon Yabusele,BOS,22.0,0.3,0.5,0.688,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.667,0.1,0.5,0.214,0.3,0.9,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harrison Barnes,DAL,26.0,2.5,4.2,0.582,1.0,2.3,0.449,0.6,1.8,0.358,0.9,2.1,0.424,1.2,2.9,0.403,0.8,2.3,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hassan Whiteside,MIA,29.0,3.9,5.9,0.663,0.9,2.2,0.421,0.5,1.4,0.325,0.4,0.9,0.408,0.0,0.2,0.222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Henry Ellenson,DET,21.0,0.6,0.9,0.645,0.2,1.0,0.233,0.1,0.3,0.182,0.1,0.3,0.273,0.2,0.7,0.286,0.4,1.2,0.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Clark,NOP,27.0,0.9,1.4,0.61,0.5,1.1,0.468,0.3,0.6,0.545,0.3,0.7,0.479,0.6,1.4,0.39,0.4,1.5,0.292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Mahinmi,WAS,31.0,1.5,2.4,0.599,0.3,0.6,0.489,0.1,0.1,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ike Anigbogu,IND,19.0,0.1,0.2,0.5,0.0,0.1,0.0,0.1,0.3,0.333,0.3,0.5,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
Iman Shumpert,SAC,28.0,0.4,0.6,0.75,0.1,0.2,0.333,0.1,0.2,0.667,0.4,0.8,0.545,0.2,1.4,0.158,0.3,1.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Canaan,OKC,27.0,1.0,2.5,0.4,0.4,0.7,0.615,0.1,0.2,0.25,0.1,0.1,0.5,0.5,1.2,0.435,0.6,2.2,0.279,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Isaiah Hicks,NYK,23.0,1.4,2.4,0.568,0.1,0.4,0.167,0.2,0.4,0.5,0.1,0.2,0.25,0.1,0.3,0.333,0.1,0.3,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Taylor,ATL,23.0,1.6,2.9,0.554,0.3,0.8,0.392,0.1,0.6,0.184,0.0,0.1,0.25,0.3,0.8,0.365,0.1,0.6,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
Isaiah Thomas,LAL,29.0,1.5,3.2,0.475,0.4,1.0,0.375,0.5,1.3,0.349,0.7,1.5,0.5,0.7,2.2,0.333,1.1,3.9,0.286,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Whitehead,BKN,23.0,1.4,2.6,0.561,0.4,1.1,0.375,0.1,0.3,0.2,0.2,0.4,0.6,0.1,0.3,0.2,0.4,0.9,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ish Smith,DET,29.0,2.0,3.4,0.589,0.5,1.3,0.404,0.7,1.3,0.5,1.0,2.2,0.458,0.3,0.9,0.371,0.2,0.6,0.358,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.333
Ivan Rabb,MEM,21.0,1.5,2.3,0.641,0.2,0.4,0.5,0.3,0.6,0.476,0.5,0.9,0.517,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivica Zubac,LAL,21.0,1.3,2.0,0.616,0.1,0.6,0.182,0.1,0.2,0.25,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.J. Barea,DAL,34.0,1.4,2.3,0.614,0.5,1.2,0.435,0.4,1.0,0.431,0.3,0.7,0.388,0.6,1.5,0.39,1.1,3.1,0.358,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0
JJ Redick,PHI,34.0,0.7,1.2,0.595,0.1,0.3,0.316,0.3,0.6,0.488,1.0,2.0,0.5,1.7,3.6,0.48,1.9,4.8,0.396,0.1,0.1,0.75,0.0,0.0,0.0,0.0,0.0,0.0
JR Smith,CLE,32.0,0.4,0.8,0.525,0.2,0.4,0.429,0.2,0.4,0.364,0.3,0.6,0.46,1.2,2.7,0.454,0.8,2.4,0.313,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
JaKarr Sampson,SAC,25.0,1.3,2.1,0.617,0.3,0.6,0.5,0.1,0.2,0.5,0.0,0.2,0.25,0.1,0.4,0.333,0.1,0.1,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JaMychal Green,MEM,28.0,2.5,4.3,0.583,0.1,0.5,0.32,0.1,0.4,0.292,0.4,1.0,0.418,0.5,1.7,0.315,0.3,1.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JaVale McGee,GSW,30.0,1.6,2.4,0.699,0.3,0.5,0.586,0.1,0.2,0.267,0.1,0.2,0.467,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jabari Bird,BOS,23.0,1.1,1.5,0.75,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.3,0.667,0.1,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jabari Parker,MIL,23.0,2.6,4.6,0.57,0.3,0.7,0.409,0.3,0.7,0.409,0.8,1.8,0.455,0.5,1.1,0.5,0.6,1.7,0.358,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,0.0
Jack Cooley,SAC,27.0,1.3,2.7,0.5,0.7,1.0,0.667,0.1,0.6,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Pullen,PHI,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,,,,,
Jacob Wiley,BKN,23.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.5,0.5,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
Jae Crowder,UTA,27.0,1.5,2.5,0.616,0.1,0.2,0.211,0.1,0.3,0.333,0.2,0.5,0.286,0.9,2.6,0.337,0.7,2.3,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jahlil Okafor,BKN,22.0,1.7,2.6,0.649,0.7,1.3,0.541,0.3,0.7,0.4,0.0,0.1,0.0,0.0,0.1,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Layman,POR,24.0,0.2,0.4,0.583,0.0,0.1,0.0,0.0,0.2,0.2,0.1,0.1,0.667,0.1,0.4,0.167,0.1,0.4,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jakob Poeltl,TOR,22.0,2.8,3.9,0.713,0.2,0.5,0.333,0.1,0.2,0.529,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Jones,DAL,25.0,0.9,1.9,0.5,0.1,0.7,0.1,0.1,0.1,0.5,0.0,0.2,0.0,0.2,0.6,0.333,0.5,1.2,0.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamal Crawford,MIN,38.0,0.4,0.8,0.532,0.2,0.5,0.378,0.5,0.8,0.585,1.0,2.3,0.446,1.1,2.5,0.419,0.7,2.1,0.308,0.1,0.3,0.176,0.1,0.1,0.5,0.0,0.0,0.0
Jamal Murray,DEN,21.0,2.0,3.5,0.575,0.5,1.1,0.449,0.6,1.3,0.481,0.6,1.4,0.416,1.0,2.6,0.388,1.2,3.0,0.384,0.0,0.1,0.0,0.0,0.1,0.333,0.0,0.1,0.0
Jameel Warney,DAL,24.0,1.7,2.0,0.833,0.3,1.0,0.333,0.3,1.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0
Jameer Nelson,DET,36.0,0.5,0.8,0.643,0.0,0.2,0.111,0.1,0.3,0.333,0.1,0.4,0.286,0.6,1.5,0.377,0.5,1.5,0.347,0.1,0.2,0.333,0.0,0.1,0.0,0.0,0.0,0.0
Jamel Artis,ORL,25.0,0.6,1.1,0.529,0.5,0.9,0.538,0.2,0.4,0.4,0.3,0.7,0.364,0.2,1.2,0.176,0.4,1.1,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Ennis III,DET,27.0,1.4,2.3,0.628,0.1,0.2,0.313,0.1,0.3,0.476,0.1,0.2,0.412,0.4,1.2,0.345,0.4,1.1,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Harden,HOU,28.0,4.0,6.6,0.608,0.4,1.3,0.344,0.5,1.1,0.407,0.4,0.9,0.433,0.9,2.1,0.422,2.8,7.8,0.362,0.0,0.3,0.067,0.0,0.1,0.0,0.0,0.0,0.0
James Johnson,MIA,31.0,2.6,3.9,0.656,0.4,0.8,0.508,0.2,0.4,0.467,0.2,0.6,0.405,0.5,1.4,0.324,0.4,1.2,0.299,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Michael McAdoo,PHI,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.5,0.3,1.7,0.2,,,,,,,0.0,0.0,0.0
James Webb III,BKN,24.0,0.2,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.7,0.2,0.1,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Young,PHI,22.0,0.2,0.3,0.5,0.2,0.2,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.7,0.25,0.3,1.0,0.333,0.0,0.0,0.0,,,,0.0,0.0,0.0
